nInp,g,rGGin,rGinGb,Delay,N_AL,DNI,SNI,TH,N,MeanANC1,StdANC1,MeanANC2,StdANC2,MeanANC3,StdANC3,MeanANC4,StdANC4,MeanANC5,StdANC5,MeanANC6,StdANC6,MeanANC7,StdANC7,MeanA,StdA,SuccA,MeanASD1,StdASD1,SuccASD1,MeanASD2,StdASD2,SuccASD2,MeanASD3,StdASD3,SuccASD3,MeanASD4,StdASD4,SuccASD4,MeanASD5,StdASD5,SuccASD5,MeanASD6,StdASD6,SuccASD6,MaxOutSD1,StdMO1,MaxOutSD2,StdMO2,MaxOutSD3,StdMO3,MaxOutSD4,StdMO4,MaxOutSD5,StdMO5,MaxOutSD6,StdMO6,ReactTimesSD1,StdRT1,ReactTimesSD2,StdRT2,ReactTimesSD3,StdRT3,ReactTimesSD4,StdRT4,ReactTimesSD5,StdRT5,ReactTimesSD6,StdRT6,NeuroPercSD1,StdNP1,NeuroPercSD2,StdNP2,NeuroPercSD3,StdNP3,NeuroPercSD4,StdNP4,NeuroPercSD5,StdNP5,NeuroPercSD6,StdNP6,Wrs1,StdW1,Wrs2,StdW2,Wrs3,StdW3,Wrs4,StdW4,Wrs5,StdW5,Wrs6,StdW6,Wrs7,StdW7,WrsC1,StdWC1,WrsC2,StdWC2,WrsC3,StdWC3,WrsC4,StdWC4,WrsC5,StdWC5,WrsC6,StdWC6,WrsC7,StdWC7,PercError,StdPE,EVPC1,StdEV1,MBA,StdMBA,MBRt,StdMBRt,MBANC,StdMBANC,MBCorr,StdMBCorr,MBAll,StdMBAll,PercAnsw,StdPA
7,0.05,0.01,0,0.01,20,0.25,0.85,0.5,100,0.688813,0.0526515,0.554631,0.0535059,0.543326,0.0477804,0.528523,0.0479465,0.525356,0.0525219,0.550912,0.0473661,0.690937,0.0514511,0.651212,0.0322013,0,0.565342,0.0386821,0,0.587432,0.0353783,0,0.606195,0.0388517,0,0.649701,0.0549062,0,0.702094,0.0740208,0,0.796506,0.0607874,0.0416667,1.0371,0.0604248,1.03858,0.0659466,1.06304,0.0737517,1.06294,0.0647091,1.11272,0.0849273,1.21141,0.128768,0.322142,0.0206974,0.322416,0.0184815,0.317945,0.021003,0.31871,0.0216732,0.314885,0.0276556,0.29386,0.0394479,0.0812487,0.0190043,0.0986267,0.0287103,0.103707,0.0218855,0.160731,0.0358588,0.234383,0.0589501,0.418166,0.0675259,0.187311,0.170641,0.340892,0.160239,0.369737,0.141364,0.378528,0.133219,0.356002,0.156612,0.367981,0.137995,0.166869,0.160603,0.0280468,0.0691625,0.0759387,0.0993271,0.0912307,0.117185,0.0909849,0.0966651,0.0941062,0.107687,0.107146,0.114814,0.0295967,0.0602267,0.374433,0.0894096,21.348,1.43943,0.208333,0.410414,0.0208333,0.144338,0.895833,0.308709,0.208333,0.410414,0,0,0.795556,0.0246003
7,0.05,0.01,0,0.01,20,0.25,0.9,0.5,100,0.678469,0.0519808,0.548215,0.0536664,0.539104,0.0463761,0.525528,0.0483886,0.522102,0.0515681,0.544912,0.0455073,0.680073,0.0506301,0.641251,0.0318391,0,0.561652,0.0380028,0,0.581838,0.0360572,0,0.597727,0.0396662,0,0.639776,0.0539115,0,0.688316,0.0751893,0,0.778195,0.0596905,0.0208333,1.02804,0.0597543,1.02841,0.0650822,1.0513,0.0731378,1.0488,0.064158,1.09242,0.0832943,1.17916,0.124379,0.322942,0.0198342,0.323455,0.0217711,0.317031,0.0201603,0.316891,0.0222953,0.31143,0.025664,0.303427,0.0476146,0.0792426,0.0185256,0.0948976,0.0277172,0.0987935,0.0210823,0.150988,0.0348692,0.219532,0.0583309,0.393551,0.0683523,0.208857,0.186961,0.358194,0.164789,0.384671,0.144165,0.389928,0.138622,0.366254,0.161383,0.383312,0.138911,0.185807,0.172505,0.0345812,0.0838281,0.0847214,0.102027,0.10069,0.129105,0.096833,0.100144,0.103251,0.118359,0.114324,0.122349,0.0353057,0.0727196,0.390917,0.0941362,21.2985,1.43682,0.145833,0.356674,0,0,0.875,0.334219,0.1875,0.394443,0,0,0.789544,0.0242393
7,0.05,0.01,0,0.01,20,0.25,0.95,0.5,100,0.66893,0.0519775,0.542574,0.0542333,0.53574,0.0463718,0.521667,0.0481116,0.518785,0.0496539,0.540947,0.044819,0.671537,0.0500559,0.633234,0.0308126,0,0.558747,0.0377227,0,0.575341,0.0348237,0,0.590372,0.0402747,0,0.632201,0.0535583,0,0.676354,0.0741783,0,0.766389,0.0582509,0,1.01855,0.0589943,1.01817,0.0641926,1.03981,0.0723811,1.03534,0.0636252,1.07425,0.0818858,1.15082,0.120481,0.32309,0.02061,0.322752,0.0207292,0.318709,0.0219055,0.319909,0.0221588,0.313896,0.0250819,0.299863,0.0456894,0.077384,0.0180732,0.0915658,0.0267826,0.094589,0.0203189,0.142575,0.0338573,0.206475,0.0574549,0.371043,0.0688778,0.229421,0.201639,0.373524,0.167651,0.397086,0.145836,0.398782,0.143883,0.375356,0.164901,0.394999,0.138754,0.203294,0.181226,0.0442025,0.0893174,0.0868214,0.0957395,0.102036,0.121794,0.103283,0.103499,0.103158,0.116826,0.110776,0.106048,0.0417895,0.0841768,0.406638,0.0985535,21.2507,1.43425,0.166667,0.376622,0.0208333,0.144338,0.833333,0.376622,0.166667,0.376622,0,0,0.783452,0.023901
7,0.05,0.01,0,0.01,20,0.25,1,0.5,100,0.660058,0.0513786,0.537441,0.0536424,0.532972,0.0467977,0.518509,0.0486746,0.516326,0.0486966,0.535722,0.0457165,0.662761,0.049608,0.625138,0.0306617,0,0.555718,0.0369573,0,0.570691,0.0347513,0,0.584014,0.0401366,0,0.622123,0.0530475,0,0.664983,0.0746126,0,0.753297,0.0575536,0,1.00878,0.0581789,1.00787,0.0632726,1.02845,0.0715746,1.02242,0.0631321,1.05758,0.0805101,1.1257,0.117087,0.322715,0.020472,0.323051,0.0205671,0.31912,0.0250299,0.321225,0.0225679,0.313799,0.029373,0.309596,0.0493461,0.0756553,0.0176398,0.0885816,0.0259038,0.0909419,0.0196308,0.135242,0.0328845,0.194943,0.0564215,0.350495,0.069152,0.243817,0.207989,0.384111,0.167039,0.407153,0.151095,0.40495,0.151537,0.383321,0.167038,0.401284,0.135018,0.21924,0.189959,0.0518064,0.0921841,0.0889754,0.092898,0.100413,0.113695,0.107576,0.107353,0.098296,0.111241,0.107386,0.0982058,0.0463488,0.0943081,0.421646,0.102678,21.205,1.43171,0.125,0.334219,0,0,0.833333,0.376622,0.166667,0.376622,0,0,0.778036,0.0247209
7,0.05,0.01,0,0.01,20,0.25,1.05,0.5,100,0.652557,0.0510798,0.533389,0.0530025,0.530101,0.0477705,0.516645,0.0498774,0.514119,0.0486692,0.53116,0.0449541,0.654781,0.0491526,0.618295,0.0306357,0,0.553184,0.0367867,0,0.567037,0.0353105,0,0.578357,0.0406221,0,0.613548,0.0520223,0,0.656187,0.0759702,0,0.741457,0.0564768,0,0.998791,0.0573397,0.997535,0.0623342,1.01721,0.0707142,1.00995,0.0626521,1.04205,0.0791615,1.10277,0.114189,0.322785,0.0195454,0.324359,0.0204869,0.317365,0.0243423,0.322725,0.0211954,0.314785,0.0287392,0.307819,0.0401497,0.0740407,0.0172237,0.0859002,0.0250712,0.0877512,0.0189887,0.128812,0.0319584,0.184741,0.0552326,0.331743,0.0692212,0.256536,0.209807,0.392298,0.165976,0.417035,0.153281,0.411972,0.155629,0.389603,0.168427,0.406972,0.131098,0.23265,0.19283,0.0547939,0.0936674,0.0894951,0.0859444,0.0987463,0.108861,0.108507,0.104631,0.0944182,0.105592,0.101719,0.0891273,0.0443594,0.0795615,0.436245,0.10723,21.1613,1.42921,0.125,0.334219,0,0,0.791667,0.410414,0.145833,0.356674,0,0,0.772381,0.0246565
7,0.05,0.01,0,0.01,20,0.25,1.1,0.5,100,0.645521,0.0501393,0.529098,0.0517727,0.527929,0.0487077,0.514871,0.0492083,0.510717,0.0485992,0.52722,0.0445306,0.648798,0.0485842,0.611945,0.0296496,0,0.550762,0.0365136,0,0.563755,0.034798,0,0.573472,0.0403952,0,0.606718,0.0518892,0,0.647293,0.0768418,0,0.729673,0.0548199,0,0.988674,0.0564788,0.98718,0.0613803,1.0061,0.0697871,0.997836,0.0621247,1.02738,0.0779206,1.0818,0.111593,0.322377,0.0201134,0.325431,0.0203862,0.318014,0.0242874,0.32393,0.0233244,0.318044,0.0289954,0.311931,0.0375119,0.0725274,0.0168256,0.0834822,0.0242844,0.0849366,0.0184076,0.123142,0.0310894,0.175685,0.053928,0.314629,0.0691183,0.266633,0.210166,0.398546,0.163999,0.424586,0.15457,0.417781,0.159739,0.394238,0.169188,0.410746,0.126981,0.243152,0.19187,0.0571071,0.0970433,0.0926686,0.086053,0.100479,0.107929,0.111228,0.109138,0.0919098,0.1013,0.0976508,0.0879526,0.0457742,0.0794828,0.450173,0.111887,21.1197,1.42673,0.145833,0.356674,0,0,0.770833,0.424744,0.145833,0.356674,0,0,0.76748,0.0253313
7,0.05,0.01,0,0.01,20,0.25,1.15,0.5,100,0.639327,0.0487545,0.525943,0.0514834,0.526542,0.0491427,0.513047,0.0487191,0.508752,0.0494809,0.52447,0.0444217,0.642239,0.0474913,0.606704,0.0285822,0,0.548536,0.0375437,0,0.560109,0.0336071,0,0.568958,0.0393287,0,0.601374,0.0508915,0,0.641316,0.0766174,0,0.719932,0.0543179,0,0.978492,0.0556046,0.976822,0.0604121,0.9951,0.0688572,0.98606,0.0615646,1.01338,0.0767514,1.06241,0.109048,0.324134,0.0195173,0.324953,0.0217651,0.318757,0.0245914,0.322711,0.0217972,0.317264,0.0287862,0.309666,0.0370784,0.0711058,0.0164462,0.0812716,0.023545,0.0824394,0.017879,0.118112,0.0302567,0.167641,0.0525156,0.29899,0.0688813,0.278211,0.212054,0.404911,0.164109,0.429098,0.153453,0.421706,0.162373,0.398992,0.169347,0.41601,0.123091,0.253038,0.190642,0.0621187,0.106561,0.0945412,0.0885155,0.103203,0.107571,0.108813,0.108576,0.0913853,0.0996399,0.0933622,0.0880735,0.04588,0.0803255,0.463553,0.116619,21.0803,1.42428,0.0625,0.244623,0,0,0.770833,0.424744,0.145833,0.356674,0,0,0.762063,0.0245139
7,0.05,0.01,0,0.01,20,0.25,1.2,0.5,100,0.633892,0.0469402,0.5237,0.0518086,0.524564,0.0492419,0.511353,0.0480092,0.507365,0.0503452,0.521646,0.04431,0.636406,0.0476356,0.601812,0.0284975,0,0.547427,0.0382722,0,0.556669,0.0345474,0,0.565629,0.0401528,0,0.595464,0.051049,0,0.635863,0.0762181,0,0.709824,0.0553353,0,0.968247,0.054721,0.966471,0.0594538,0.984202,0.0679192,0.974536,0.0609938,0.999918,0.0756995,1.04425,0.106696,0.325173,0.0190244,0.324944,0.021809,0.320429,0.0254992,0.323249,0.0201672,0.320816,0.0308503,0.309397,0.0400779,0.0697647,0.0160847,0.079253,0.0228511,0.080203,0.0173863,0.113632,0.0294601,0.160474,0.0510342,0.284681,0.0685436,0.286832,0.211935,0.409332,0.161792,0.431923,0.153018,0.423468,0.161884,0.402566,0.167414,0.417777,0.120415,0.262575,0.191478,0.0641631,0.103266,0.0969179,0.0934856,0.106388,0.104227,0.106433,0.107601,0.0904038,0.0941597,0.0903058,0.0877403,0.0481154,0.0850857,0.476683,0.121748,21.0431,1.42186,0.0625,0.244623,0,0,0.75,0.437595,0.125,0.334219,0,0,0.757143,0.0257948
7,0.05,0.01,0,0.01,20,0.25,1.25,0.5,100,0.629669,0.0473087,0.521416,0.050461,0.523781,0.0486861,0.510426,0.0481785,0.507482,0.049615,0.520025,0.0435147,0.629961,0.0468234,0.5975,0.0282532,0,0.545871,0.0385858,0,0.554221,0.0334842,0,0.562275,0.0409795,0,0.590612,0.0506831,0,0.629335,0.0774604,0,0.702685,0.0554671,0,0.957974,0.0538422,0.956158,0.0584894,0.973407,0.0669599,0.963259,0.0603972,0.987002,0.0746424,1.02711,0.104524,0.326906,0.0182959,0.324774,0.0210212,0.322154,0.0259472,0.325614,0.0192904,0.322553,0.0316969,0.309185,0.042934,0.0684973,0.0157429,0.0774028,0.0222056,0.0781843,0.0169234,0.109598,0.0287145,0.154036,0.0495929,0.27158,0.068104,0.291313,0.208609,0.414505,0.160134,0.43537,0.152919,0.423623,0.160541,0.403976,0.165032,0.420024,0.120982,0.273313,0.191383,0.0659395,0.0978344,0.0982537,0.0955012,0.110141,0.102229,0.104548,0.106088,0.0903311,0.0899435,0.0891677,0.087333,0.0492319,0.0836537,0.489611,0.127336,21.0081,1.41946,0.0208333,0.144338,0.0208333,0.144338,0.708333,0.45934,0.125,0.334219,0,0,0.752421,0.0254544
7,0.05,0.01,0,0.01,20,0.25,1.3,0.5,100,0.625572,0.0467083,0.520256,0.0501406,0.522711,0.0485742,0.511111,0.0477532,0.506061,0.0492482,0.518131,0.042918,0.625672,0.0466211,0.593893,0.0279659,0,0.54536,0.037522,0,0.552127,0.0333594,0,0.559066,0.0401399,0,0.586796,0.0525581,0,0.624177,0.0779275,0,0.695835,0.0557674,0,0.9477,0.0529594,0.945883,0.0575189,0.962713,0.0659702,0.95218,0.0598076,0.974522,0.0735161,1.0109,0.102416,0.328694,0.017759,0.324107,0.0199385,0.321086,0.0250939,0.328296,0.0202586,0.319747,0.0309919,0.314711,0.0432164,0.0672969,0.0154174,0.0756993,0.0215976,0.0763528,0.0164971,0.105947,0.0280134,0.148225,0.0481994,0.259566,0.0675845,0.29734,0.206426,0.41931,0.157398,0.43921,0.150939,0.425045,0.161421,0.405671,0.165102,0.426011,0.120908,0.280621,0.190419,0.0663167,0.0908704,0.0978772,0.0908035,0.113896,0.102147,0.103641,0.105898,0.0913535,0.0887008,0.0889173,0.0865105,0.0498201,0.0802234,0.502382,0.13345,20.9752,1.41707,0.0625,0.244623,0,0,0.729167,0.449093,0.125,0.334219,0,0,0.747817,0.0255497
7,0.05,0.01,0,0.01,20,0.3,0,0.5,100,0.999928,0.000501172,0.99987,0.00090211,0.99987,0.00090211,1,0,1,0,1,0,1,0,0.999974,0.000127264,1,0.999842,0.000763586,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0.960771,0.0379398,1.91016,0.0715599,2.8629,0.093886,3.81028,0.129878,4.77751,0.159445,5.73872,0.186237,0.234832,0.00496259,0.168049,0.00289954,0.143034,0.00170778,0.129042,0.00168355,0.119423,0.00117514,0.111408,0.00103961,0.140636,0.0127922,0.238204,0.0164193,0.35017,0.0221722,0.458088,0.0239867,0.568154,0.0259991,0.807095,0.0230055,1.16848E-09,3.05942E-10,1.16071E-09,1.02638E-09,2.07371E-09,4.79159E-09,1.88886E-09,4.71555E-09,5.90702E-09,3.4081E-08,6.04829E-09,3.40799E-08,1.27709E-09,1.15549E-09,2.11275E-187,0,1.67852E-172,0,1.61136E-155,1.11638E-154,1.61136E-155,1.11638E-154,7.24501E-134,5.01949E-133,7.24501E-134,5.01949E-133,1.3425E-170,0,0.0227716,0.00864969,21.5466,1.47542,0,0,1,0,0,0,1,0,0,0,0.96752,0.00947147
7,0.05,0.01,0,0.01,20,0.3,0.05,0.5,100,1,0,0.99987,0.00090211,0.999746,0.00123246,0.999461,0.00237398,0.999472,0.00298716,0.999887,0.000784443,0.999767,0.000920161,0.999881,0.000368813,1,0.999285,0.00221288,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1.04059,0.0351488,1.94193,0.0625748,2.83164,0.103275,3.72956,0.125682,4.65956,0.156823,5.58307,0.189286,0.264361,0.00961206,0.171623,0.00334321,0.145678,0.00231468,0.131251,0.00182746,0.121096,0.00153705,0.113354,0.00170218,0.141876,0.0126514,0.238714,0.0168136,0.349684,0.0221725,0.456737,0.0237127,0.566258,0.0265793,0.806767,0.0247767,1.5165E-09,1.61298E-09,1.55833E-09,2.58621E-09,1.36546E-09,1.34729E-09,3.51259E-09,1.35036E-08,3.46092E-09,1.34343E-08,1.1055E-09,7.35008E-10,1.16434E-09,2.72414E-10,1.01098E-167,0,1.01101E-167,0,3.24712E-171,0,1.1727E-132,8.12468E-132,1.1727E-132,8.12468E-132,1.55552E-178,0,7.5921E-186,0,0.0258609,0.00875614,21.545,1.46457,0,0,1,0,0,0,1,0,0,0,0.977917,0.00888356
7,0.05,0.01,0,0.01,20,0.3,0.1,0.5,100,0.999454,0.00178379,0.997751,0.00394741,0.995095,0.00777496,0.993076,0.0138434,0.994552,0.0111423,0.998819,0.00233661,0.999297,0.0020527,0.99869,0.00201089,1,0.992142,0.0120653,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1.04495,0.0385042,1.81588,0.0687695,2.58294,0.11185,3.36897,0.131611,4.20018,0.176387,5.05465,0.201357,0.293854,0.0124662,0.183838,0.00557572,0.153313,0.00344387,0.137404,0.00251548,0.126604,0.00187151,0.117863,0.00217066,0.143567,0.0144954,0.237728,0.0170445,0.345978,0.0219455,0.455043,0.0237668,0.564148,0.0263663,0.803901,0.0249264,1.01306E-08,3.29924E-08,2.67857E-08,8.81698E-08,4.64868E-08,1.28081E-07,6.42947E-07,3.30831E-06,9.40916E-07,3.94168E-06,3.28818E-07,2.24463E-06,2.35299E-09,3.65398E-09,2.06409E-142,1.42991E-141,1.44445E-133,9.99842E-133,5.34284E-122,3.70155E-121,5.09462E-66,3.52965E-65,5.09462E-66,3.52965E-65,3.88384E-84,2.6908E-83,6.75681E-140,4.68126E-139,0.0344476,0.0122646,21.5339,1.46233,0,0,1,0,0.0208333,0.144338,1,0,0,0,0.971607,0.0102944
7,0.05,0.01,0,0.01,20,0.3,0.15,0.5,100,0.992726,0.00606059,0.982163,0.0115129,0.963425,0.0244048,0.953445,0.0301524,0.957314,0.0277513,0.982807,0.0126879,0.994107,0.00696758,0.988649,0.0059431,1,0.940292,0.0323118,0.916667,0.995291,0.00548566,1,0.998744,0.00242928,1,0.99861,0.00273794,1,0.998958,0.00308709,1,1,0,1,1.02691,0.0434405,1.61361,0.0888451,2.23183,0.134702,2.8849,0.163562,3.59754,0.221625,4.36619,0.239809,0.328178,0.0157577,0.216264,0.0137092,0.169499,0.00953994,0.147569,0.0045063,0.134883,0.00336087,0.124454,0.00347997,0.140961,0.0176024,0.232754,0.0176435,0.336813,0.021578,0.449761,0.023653,0.558739,0.0257545,0.797525,0.0252758,1.91873E-06,4.78742E-06,1.02745E-05,3.29005E-05,0.000122968,0.000396909,0.00350155,0.019498,0.00371407,0.0195529,0.000328749,0.00195507,1.62982E-06,7.7861E-06,2.69832E-68,1.86945E-67,8.08482E-63,5.60131E-62,7.66768E-38,5.312E-37,0.000694637,0.00481258,0.000694637,0.00481258,4.62078E-22,3.20137E-21,4.25271E-76,2.94637E-75,0.0528599,0.0182002,21.5178,1.45994,0,0,1,0,0.5625,0.501328,1,0,0,0,0.957421,0.0121615
7,0.05,0.01,0,0.01,20,0.3,0.2,0.5,100,0.974954,0.0141048,0.946643,0.0237801,0.898379,0.0396627,0.872582,0.0488101,0.882047,0.0478458,0.939882,0.0306673,0.978347,0.012219,0.964457,0.0115281,1,0.84344,0.0410885,0.0416667,0.964131,0.0224108,1,0.988358,0.0127908,1,0.995394,0.00540212,1,0.997083,0.0045934,1,0.998333,0.00694456,1,1.03408,0.0503696,1.42476,0.0938808,1.88869,0.141385,2.41136,0.18537,3.01112,0.252091,3.69557,0.266683,0.348034,0.0186401,0.258721,0.0191003,0.201334,0.0188026,0.166167,0.0112541,0.147538,0.00705464,0.133429,0.00527168,0.133844,0.0206847,0.221647,0.019588,0.319625,0.0220509,0.437988,0.0237674,0.547832,0.024922,0.785926,0.0261636,0.000419229,0.00130468,0.00137565,0.00301135,0.00883578,0.0201969,0.0155998,0.0327206,0.0132237,0.0346734,0.00568633,0.0234982,0.000271433,0.00130377,1.86791E-20,1.29413E-19,1.86791E-20,1.29413E-19,4.5575E-06,2.32509E-05,0.00295282,0.015043,0.0032055,0.015091,0.000257235,0.00172336,4.20031E-35,2.90336E-34,0.078003,0.0254808,21.497,1.45744,0.0208333,0.144338,0.979167,0.144338,0.75,0.437595,1,0,0.0208333,0.144338,0.941131,0.0172166
7,0.05,0.01,0,0.01,20,0.3,0.25,0.5,100,0.951349,0.0219273,0.885703,0.0428555,0.815752,0.047384,0.786119,0.0509872,0.798826,0.0558237,0.881149,0.0496353,0.95682,0.0206049,0.931343,0.0179824,0.958333,0.761816,0.0398428,0,0.897725,0.0381529,0.541667,0.952825,0.0291904,0.9375,0.983238,0.0137137,1,0.994118,0.00828747,1,0.998333,0.00694456,1,1.05922,0.0586323,1.30249,0.0852361,1.62172,0.125139,2.01754,0.180057,2.51226,0.259063,3.11962,0.273704,0.349425,0.0179669,0.29187,0.0175062,0.244268,0.0220241,0.198137,0.0189327,0.167949,0.0153767,0.145201,0.00786514,0.125146,0.0225025,0.205346,0.0235472,0.294066,0.0240622,0.417805,0.0254034,0.529547,0.0251865,0.76772,0.0282041,0.00393861,0.0102219,0.0136784,0.0222741,0.0431398,0.0615497,0.0537513,0.0583821,0.0378241,0.0396156,0.0161138,0.0323294,0.00265277,0.0096205,1.93211E-06,1.33079E-05,1.96326E-06,1.33043E-05,0.0074554,0.0272976,0.00747836,0.0272942,0.00302163,0.0148244,0.00300634,0.0148274,5.03612E-14,3.48912E-13,0.106498,0.033281,21.4718,1.45487,0.1875,0.394443,0.958333,0.201941,0.895833,0.308709,1,0,0.145833,0.356674,0.923512,0.0201946
7,0.05,0.01,0,0.01,20,0.3,0.3,0.5,100,0.922513,0.0314741,0.82208,0.0546484,0.74787,0.0547084,0.715072,0.0534973,0.730027,0.0672094,0.816346,0.0609494,0.928794,0.0296863,0.89446,0.0250765,0.5,0.708301,0.0374981,0,0.827335,0.0471444,0.0208333,0.896807,0.0425679,0.5625,0.954827,0.0290857,0.9375,0.982433,0.0186947,1,0.997057,0.00829626,1,1.08587,0.0654717,1.23523,0.0787877,1.44805,0.105897,1.72658,0.156561,2.12239,0.243313,2.65314,0.265316,0.338468,0.0218438,0.310139,0.0155,0.271716,0.0174235,0.229204,0.0221082,0.199627,0.0277214,0.164867,0.0175359,0.117153,0.0231763,0.187037,0.0280079,0.263255,0.0267826,0.389428,0.0293706,0.503481,0.0285758,0.742431,0.0318914,0.0127418,0.0294426,0.0464891,0.0645457,0.0892953,0.0762674,0.0997469,0.0735241,0.0985114,0.0771874,0.0361274,0.0448932,0.00735795,0.0194456,0.00420313,0.0229611,0.0110915,0.0462636,0.0145851,0.0435517,0.022625,0.0512412,0.0204482,0.0413033,0.000250703,0.00124868,6.37603E-07,4.4169E-06,0.136185,0.0407621,21.4427,1.45224,0.625,0.489246,0.708333,0.45934,0.979167,0.144338,0.958333,0.201941,0.3125,0.468417,0.903155,0.0242151
7,0.05,0.01,0,0.01,20,0.3,0.35,0.5,100,0.888001,0.0416206,0.759733,0.0581704,0.688209,0.0566941,0.65973,0.0498201,0.67192,0.0653113,0.753856,0.0651505,0.89417,0.0382798,0.853079,0.0295857,0,0.667599,0.0385694,0,0.765653,0.0424844,0,0.834792,0.0461948,0.0416667,0.908787,0.0399146,0.604167,0.952818,0.042179,0.916667,0.988825,0.0158585,1,1.10752,0.0701093,1.20052,0.07787,1.34437,0.0936002,1.53044,0.132146,1.83801,0.213753,2.28873,0.245833,0.335826,0.0211722,0.317134,0.0181429,0.292106,0.022913,0.260329,0.0213844,0.230194,0.0292385,0.189975,0.0220815,0.110375,0.0231582,0.169446,0.0313453,0.231646,0.0287109,0.355742,0.0342046,0.47106,0.0351115,0.71066,0.0371159,0.025875,0.053547,0.0812815,0.0861325,0.13774,0.0802228,0.141361,0.0802341,0.142737,0.0804235,0.0738215,0.0721672,0.0159547,0.0323794,0.00247721,0.00848994,0.0128998,0.0355581,0.0278573,0.0496862,0.0217477,0.0482702,0.0271746,0.0504218,0.0100408,0.0306605,0.000230398,0.00157256,0.16569,0.0476202,21.4104,1.4496,0.666667,0.476393,0.395833,0.494204,0.958333,0.201941,0.916667,0.27931,0.270833,0.449093,0.887123,0.0292773
7,0.05,0.01,0,0.01,20,0.3,0.4,0.5,100,0.850058,0.0514957,0.709149,0.0605394,0.649004,0.0542695,0.62363,0.0498985,0.631024,0.0623573,0.705954,0.0611883,0.858325,0.0441407,0.814222,0.0334226,0,0.639539,0.0391252,0,0.721317,0.0405512,0,0.780148,0.048528,0,0.858734,0.0448265,0.1875,0.916138,0.0622227,0.645833,0.969459,0.027523,0.979167,1.12291,0.0733848,1.18176,0.0783147,1.28257,0.0885279,1.4034,0.111667,1.64101,0.179303,2.01469,0.222294,0.330032,0.0180358,0.313893,0.0180058,0.298697,0.0227542,0.279987,0.0210445,0.243747,0.0218629,0.214885,0.0250943,0.104669,0.022904,0.154224,0.0332144,0.202729,0.0291991,0.320407,0.0382966,0.434927,0.0426077,0.673838,0.0432889,0.0389206,0.071185,0.115846,0.0955844,0.183217,0.0892005,0.187668,0.0913969,0.180656,0.0837435,0.12168,0.0960291,0.0285811,0.0477183,0.00931093,0.0340707,0.0215469,0.0469835,0.0282696,0.0458376,0.0320478,0.0488166,0.0203816,0.0374366,0.0191653,0.0396119,0.00220036,0.0121994,0.194216,0.0538376,21.3752,1.44696,0.625,0.489246,0.270833,0.449093,0.9375,0.244623,0.833333,0.376622,0.1875,0.394443,0.869048,0.0289072
7,0.05,0.01,0,0.01,20,0.3,0.45,0.5,100,0.813514,0.0550673,0.66975,0.0613417,0.618445,0.054971,0.596209,0.0485012,0.598893,0.0613328,0.664422,0.0596561,0.822958,0.0499116,0.77726,0.0370327,0,0.619036,0.0394611,0,0.683824,0.0371791,0,0.735753,0.0465463,0,0.809762,0.0519952,0,0.873138,0.074619,0.416667,0.942047,0.0408612,0.791667,1.13264,0.0754613,1.17013,0.0791858,1.24451,0.0870479,1.32173,0.0977376,1.50547,0.150582,1.81229,0.199341,0.326778,0.0171727,0.315735,0.018604,0.304381,0.0226802,0.28967,0.0213905,0.270751,0.0276759,0.233914,0.0275689,0.0998198,0.0224589,0.141379,0.0339507,0.178036,0.0285985,0.286466,0.0408304,0.397918,0.0493284,0.633884,0.0495997,0.0529722,0.0837099,0.156954,0.102965,0.223985,0.0982321,0.230956,0.099868,0.21884,0.091225,0.169537,0.108802,0.0444555,0.0655776,0.0169318,0.0554676,0.0397668,0.0655144,0.0629979,0.0782366,0.0541922,0.0736168,0.0396231,0.0617408,0.0318638,0.0622311,0.00965383,0.0348398,0.221362,0.0595151,21.3377,1.44436,0.5625,0.501328,0.0833333,0.27931,0.916667,0.27931,0.708333,0.45934,0.0625,0.244623,0.858036,0.0271809
7,0.05,0.01,0,0.01,20,0.3,0.5,0.5,100,0.783837,0.0577706,0.637177,0.0616147,0.595029,0.0554625,0.576998,0.049413,0.578802,0.0591348,0.632234,0.0556838,0.789487,0.0547258,0.745742,0.0377327,0,0.60384,0.0393051,0,0.657299,0.037523,0,0.700543,0.0443307,0,0.766236,0.0575376,0,0.833497,0.0754176,0.1875,0.913039,0.0568841,0.625,1.13771,0.0766111,1.16165,0.0802739,1.21906,0.0870529,1.26767,0.0884208,1.4113,0.129426,1.66356,0.179892,0.323749,0.0189719,0.312724,0.0185331,0.307043,0.0241686,0.294524,0.0218345,0.280154,0.0261321,0.249323,0.028148,0.0956399,0.0218946,0.130674,0.0337946,0.15781,0.0275261,0.255918,0.0419139,0.362334,0.0544217,0.592727,0.055414,0.0696872,0.0944008,0.199789,0.11694,0.253607,0.0949622,0.269821,0.101524,0.251096,0.100268,0.21493,0.111058,0.0637932,0.0839555,0.0125719,0.0363045,0.048491,0.0639871,0.0581387,0.0663082,0.0605299,0.0731763,0.0501963,0.0633805,0.0361143,0.0512363,0.00818554,0.0243231,0.246982,0.0647826,21.2987,1.4418,0.3125,0.468417,0.0416667,0.201941,0.895833,0.308709,0.604167,0.494204,0.0416667,0.201941,0.848214,0.0260692
